image_path,mask_path,label,class_name,rel,mask_area
data/ground_truth_seperate/images/oil_0120.png/Oil_0120__inst000.jpg,data/ground_truth_seperate/masks/oil_0120.png/Oil_0120__inst000.png,0,oil,oil_0120.png/Oil_0120__inst000.png,5556
data/ground_truth_seperate/images/scr_0392.png/Scr_0392__inst000.jpg,data/ground_truth_seperate/masks/scr_0392.png/Scr_0392__inst000.png,1,scr,scr_0392.png/Scr_0392__inst000.png,3875
data/ground_truth_seperate/images/sta_0125.png/Sta_0125__inst002.jpg,data/ground_truth_seperate/masks/sta_0125.png/Sta_0125__inst002.png,2,sta,sta_0125.png/Sta_0125__inst002.png,650
data/ground_truth_seperate/images/scr_0341.png/Scr_0341__inst001.jpg,data/ground_truth_seperate/masks/scr_0341.png/Scr_0341__inst001.png,1,scr,scr_0341.png/Scr_0341__inst001.png,2233
data/ground_truth_seperate/images/scr_0318.png/Scr_0318__inst001.jpg,data/ground_truth_seperate/masks/scr_0318.png/Scr_0318__inst001.png,1,scr,scr_0318.png/Scr_0318__inst001.png,3023
data/ground_truth_seperate/images/scr_0363.png/Scr_0363__inst000.jpg,data/ground_truth_seperate/masks/scr_0363.png/Scr_0363__inst000.png,1,scr,scr_0363.png/Scr_0363__inst000.png,1701
data/ground_truth_seperate/images/sta_0205.png/Sta_0205__inst003.jpg,data/ground_truth_seperate/masks/sta_0205.png/Sta_0205__inst003.png,2,sta,sta_0205.png/Sta_0205__inst003.png,393
data/ground_truth_seperate/images/oil_0117.png/Oil_0117__inst000.jpg,data/ground_truth_seperate/masks/oil_0117.png/Oil_0117__inst000.png,0,oil,oil_0117.png/Oil_0117__inst000.png,4587
data/ground_truth_seperate/images/scr_0215.png/Scr_0215__inst001.jpg,data/ground_truth_seperate/masks/scr_0215.png/Scr_0215__inst001.png,1,scr,scr_0215.png/Scr_0215__inst001.png,2329
data/ground_truth_seperate/images/scr_0063.png/Scr_0063__inst001.jpg,data/ground_truth_seperate/masks/scr_0063.png/Scr_0063__inst001.png,1,scr,scr_0063.png/Scr_0063__inst001.png,2776
data/ground_truth_seperate/images/scr_0317.png/Scr_0317__inst001.jpg,data/ground_truth_seperate/masks/scr_0317.png/Scr_0317__inst001.png,1,scr,scr_0317.png/Scr_0317__inst001.png,2524
data/ground_truth_seperate/images/sta_0381.png/Sta_0381__inst001.jpg,data/ground_truth_seperate/masks/sta_0381.png/Sta_0381__inst001.png,2,sta,sta_0381.png/Sta_0381__inst001.png,541
data/ground_truth_seperate/images/sta_0157.png/Sta_0157__inst003.jpg,data/ground_truth_seperate/masks/sta_0157.png/Sta_0157__inst003.png,2,sta,sta_0157.png/Sta_0157__inst003.png,493
data/ground_truth_seperate/images/scr_0388.png/Scr_0388__inst005.jpg,data/ground_truth_seperate/masks/scr_0388.png/Scr_0388__inst005.png,1,scr,scr_0388.png/Scr_0388__inst005.png,588
data/ground_truth_seperate/images/scr_0090.png/Scr_0090__inst004.jpg,data/ground_truth_seperate/masks/scr_0090.png/Scr_0090__inst004.png,1,scr,scr_0090.png/Scr_0090__inst004.png,2334
data/ground_truth_seperate/images/scr_0262.png/Scr_0262__inst007.jpg,data/ground_truth_seperate/masks/scr_0262.png/Scr_0262__inst007.png,1,scr,scr_0262.png/Scr_0262__inst007.png,671
data/ground_truth_seperate/images/sta_0362.png/Sta_0362__inst000.jpg,data/ground_truth_seperate/masks/sta_0362.png/Sta_0362__inst000.png,2,sta,sta_0362.png/Sta_0362__inst000.png,681
data/ground_truth_seperate/images/scr_0216.png/Scr_0216__inst003.jpg,data/ground_truth_seperate/masks/scr_0216.png/Scr_0216__inst003.png,1,scr,scr_0216.png/Scr_0216__inst003.png,2680
data/ground_truth_seperate/images/scr_0366.png/Scr_0366__inst000.jpg,data/ground_truth_seperate/masks/scr_0366.png/Scr_0366__inst000.png,1,scr,scr_0366.png/Scr_0366__inst000.png,1141
data/ground_truth_seperate/images/sta_0295.png/Sta_0295__inst000.jpg,data/ground_truth_seperate/masks/sta_0295.png/Sta_0295__inst000.png,2,sta,sta_0295.png/Sta_0295__inst000.png,435
data/ground_truth_seperate/images/oil_0202.png/Oil_0202__inst000.jpg,data/ground_truth_seperate/masks/oil_0202.png/Oil_0202__inst000.png,0,oil,oil_0202.png/Oil_0202__inst000.png,20917
data/ground_truth_seperate/images/sta_0378.png/Sta_0378__inst003.jpg,data/ground_truth_seperate/masks/sta_0378.png/Sta_0378__inst003.png,2,sta,sta_0378.png/Sta_0378__inst003.png,403
data/ground_truth_seperate/images/sta_0397.png/Sta_0397__inst001.jpg,data/ground_truth_seperate/masks/sta_0397.png/Sta_0397__inst001.png,2,sta,sta_0397.png/Sta_0397__inst001.png,341
data/ground_truth_seperate/images/scr_0092.png/Scr_0092__inst001.jpg,data/ground_truth_seperate/masks/scr_0092.png/Scr_0092__inst001.png,1,scr,scr_0092.png/Scr_0092__inst001.png,1512
data/ground_truth_seperate/images/sta_0362.png/Sta_0362__inst002.jpg,data/ground_truth_seperate/masks/sta_0362.png/Sta_0362__inst002.png,2,sta,sta_0362.png/Sta_0362__inst002.png,601
data/ground_truth_seperate/images/scr_0313.png/Scr_0313__inst001.jpg,data/ground_truth_seperate/masks/scr_0313.png/Scr_0313__inst001.png,1,scr,scr_0313.png/Scr_0313__inst001.png,1996
data/ground_truth_seperate/images/oil_0232.png/Oil_0232__inst000.jpg,data/ground_truth_seperate/masks/oil_0232.png/Oil_0232__inst000.png,0,oil,oil_0232.png/Oil_0232__inst000.png,15169
data/ground_truth_seperate/images/oil_0151.png/Oil_0151__inst001.jpg,data/ground_truth_seperate/masks/oil_0151.png/Oil_0151__inst001.png,0,oil,oil_0151.png/Oil_0151__inst001.png,4501
data/ground_truth_seperate/images/scr_0250.png/Scr_0250__inst005.jpg,data/ground_truth_seperate/masks/scr_0250.png/Scr_0250__inst005.png,1,scr,scr_0250.png/Scr_0250__inst005.png,3166
data/ground_truth_seperate/images/scr_0396.png/Scr_0396__inst007.jpg,data/ground_truth_seperate/masks/scr_0396.png/Scr_0396__inst007.png,1,scr,scr_0396.png/Scr_0396__inst007.png,3243
data/ground_truth_seperate/images/oil_0298.png/Oil_0298__inst000.jpg,data/ground_truth_seperate/masks/oil_0298.png/Oil_0298__inst000.png,0,oil,oil_0298.png/Oil_0298__inst000.png,26492
data/ground_truth_seperate/images/scr_0210.png/Scr_0210__inst004.jpg,data/ground_truth_seperate/masks/scr_0210.png/Scr_0210__inst004.png,1,scr,scr_0210.png/Scr_0210__inst004.png,2515
data/ground_truth_seperate/images/sta_0242.png/Sta_0242__inst003.jpg,data/ground_truth_seperate/masks/sta_0242.png/Sta_0242__inst003.png,2,sta,sta_0242.png/Sta_0242__inst003.png,736
data/ground_truth_seperate/images/sta_0161.png/Sta_0161__inst001.jpg,data/ground_truth_seperate/masks/sta_0161.png/Sta_0161__inst001.png,2,sta,sta_0161.png/Sta_0161__inst001.png,414
data/ground_truth_seperate/images/sta_0245.png/Sta_0245__inst000.jpg,data/ground_truth_seperate/masks/sta_0245.png/Sta_0245__inst000.png,2,sta,sta_0245.png/Sta_0245__inst000.png,210
data/ground_truth_seperate/images/sta_0343.png/Sta_0343__inst002.jpg,data/ground_truth_seperate/masks/sta_0343.png/Sta_0343__inst002.png,2,sta,sta_0343.png/Sta_0343__inst002.png,471
data/ground_truth_seperate/images/sta_0067.png/Sta_0067__inst001.jpg,data/ground_truth_seperate/masks/sta_0067.png/Sta_0067__inst001.png,2,sta,sta_0067.png/Sta_0067__inst001.png,792
data/ground_truth_seperate/images/sta_0341.png/Sta_0341__inst002.jpg,data/ground_truth_seperate/masks/sta_0341.png/Sta_0341__inst002.png,2,sta,sta_0341.png/Sta_0341__inst002.png,363
data/ground_truth_seperate/images/scr_0021.png/Scr_0021__inst000.jpg,data/ground_truth_seperate/masks/scr_0021.png/Scr_0021__inst000.png,1,scr,scr_0021.png/Scr_0021__inst000.png,2502
data/ground_truth_seperate/images/sta_0240.png/Sta_0240__inst000.jpg,data/ground_truth_seperate/masks/sta_0240.png/Sta_0240__inst000.png,2,sta,sta_0240.png/Sta_0240__inst000.png,198
data/ground_truth_seperate/images/sta_0063.png/Sta_0063__inst001.jpg,data/ground_truth_seperate/masks/sta_0063.png/Sta_0063__inst001.png,2,sta,sta_0063.png/Sta_0063__inst001.png,551
data/ground_truth_seperate/images/scr_0110.png/Scr_0110__inst000.jpg,data/ground_truth_seperate/masks/scr_0110.png/Scr_0110__inst000.png,1,scr,scr_0110.png/Scr_0110__inst000.png,567
data/ground_truth_seperate/images/sta_0054.png/Sta_0054__inst003.jpg,data/ground_truth_seperate/masks/sta_0054.png/Sta_0054__inst003.png,2,sta,sta_0054.png/Sta_0054__inst003.png,509
data/ground_truth_seperate/images/scr_0219.png/Scr_0219__inst001.jpg,data/ground_truth_seperate/masks/scr_0219.png/Scr_0219__inst001.png,1,scr,scr_0219.png/Scr_0219__inst001.png,3198
data/ground_truth_seperate/images/scr_0220.png/Scr_0220__inst000.jpg,data/ground_truth_seperate/masks/scr_0220.png/Scr_0220__inst000.png,1,scr,scr_0220.png/Scr_0220__inst000.png,2123
data/ground_truth_seperate/images/sta_0260.png/Sta_0260__inst003.jpg,data/ground_truth_seperate/masks/sta_0260.png/Sta_0260__inst003.png,2,sta,sta_0260.png/Sta_0260__inst003.png,470
data/ground_truth_seperate/images/scr_0211.png/Scr_0211__inst003.jpg,data/ground_truth_seperate/masks/scr_0211.png/Scr_0211__inst003.png,1,scr,scr_0211.png/Scr_0211__inst003.png,2370
data/ground_truth_seperate/images/scr_0389.png/Scr_0389__inst002.jpg,data/ground_truth_seperate/masks/scr_0389.png/Scr_0389__inst002.png,1,scr,scr_0389.png/Scr_0389__inst002.png,3057
data/ground_truth_seperate/images/scr_0373.png/Scr_0373__inst004.jpg,data/ground_truth_seperate/masks/scr_0373.png/Scr_0373__inst004.png,1,scr,scr_0373.png/Scr_0373__inst004.png,2931
data/ground_truth_seperate/images/sta_0117.png/Sta_0117__inst003.jpg,data/ground_truth_seperate/masks/sta_0117.png/Sta_0117__inst003.png,2,sta,sta_0117.png/Sta_0117__inst003.png,402
data/ground_truth_seperate/images/sta_0366.png/Sta_0366__inst000.jpg,data/ground_truth_seperate/masks/sta_0366.png/Sta_0366__inst000.png,2,sta,sta_0366.png/Sta_0366__inst000.png,361
data/ground_truth_seperate/images/sta_0251.png/Sta_0251__inst000.jpg,data/ground_truth_seperate/masks/sta_0251.png/Sta_0251__inst000.png,2,sta,sta_0251.png/Sta_0251__inst000.png,229
data/ground_truth_seperate/images/scr_0235.png/Scr_0235__inst000.jpg,data/ground_truth_seperate/masks/scr_0235.png/Scr_0235__inst000.png,1,scr,scr_0235.png/Scr_0235__inst000.png,3833
data/ground_truth_seperate/images/oil_0190.png/Oil_0190__inst000.jpg,data/ground_truth_seperate/masks/oil_0190.png/Oil_0190__inst000.png,0,oil,oil_0190.png/Oil_0190__inst000.png,21098
data/ground_truth_seperate/images/sta_0028.png/Sta_0028__inst000.jpg,data/ground_truth_seperate/masks/sta_0028.png/Sta_0028__inst000.png,2,sta,sta_0028.png/Sta_0028__inst000.png,377
data/ground_truth_seperate/images/scr_0181.png/Scr_0181__inst000.jpg,data/ground_truth_seperate/masks/scr_0181.png/Scr_0181__inst000.png,1,scr,scr_0181.png/Scr_0181__inst000.png,2729
data/ground_truth_seperate/images/sta_0381.png/Sta_0381__inst000.jpg,data/ground_truth_seperate/masks/sta_0381.png/Sta_0381__inst000.png,2,sta,sta_0381.png/Sta_0381__inst000.png,436
data/ground_truth_seperate/images/sta_0325.png/Sta_0325__inst000.jpg,data/ground_truth_seperate/masks/sta_0325.png/Sta_0325__inst000.png,2,sta,sta_0325.png/Sta_0325__inst000.png,449
data/ground_truth_seperate/images/sta_0363.png/Sta_0363__inst003.jpg,data/ground_truth_seperate/masks/sta_0363.png/Sta_0363__inst003.png,2,sta,sta_0363.png/Sta_0363__inst003.png,618
data/ground_truth_seperate/images/scr_0194.png/Scr_0194__inst002.jpg,data/ground_truth_seperate/masks/scr_0194.png/Scr_0194__inst002.png,1,scr,scr_0194.png/Scr_0194__inst002.png,443
data/ground_truth_seperate/images/sta_0177.png/Sta_0177__inst002.jpg,data/ground_truth_seperate/masks/sta_0177.png/Sta_0177__inst002.png,2,sta,sta_0177.png/Sta_0177__inst002.png,507
data/ground_truth_seperate/images/sta_0189.png/Sta_0189__inst003.jpg,data/ground_truth_seperate/masks/sta_0189.png/Sta_0189__inst003.png,2,sta,sta_0189.png/Sta_0189__inst003.png,762
data/ground_truth_seperate/images/sta_0159.png/Sta_0159__inst001.jpg,data/ground_truth_seperate/masks/sta_0159.png/Sta_0159__inst001.png,2,sta,sta_0159.png/Sta_0159__inst001.png,517
data/ground_truth_seperate/images/sta_0292.png/Sta_0292__inst000.jpg,data/ground_truth_seperate/masks/sta_0292.png/Sta_0292__inst000.png,2,sta,sta_0292.png/Sta_0292__inst000.png,409
data/ground_truth_seperate/images/oil_0096.png/Oil_0096__inst000.jpg,data/ground_truth_seperate/masks/oil_0096.png/Oil_0096__inst000.png,0,oil,oil_0096.png/Oil_0096__inst000.png,19085
data/ground_truth_seperate/images/scr_0083.png/Scr_0083__inst000.jpg,data/ground_truth_seperate/masks/scr_0083.png/Scr_0083__inst000.png,1,scr,scr_0083.png/Scr_0083__inst000.png,408
data/ground_truth_seperate/images/scr_0291.png/Scr_0291__inst000.jpg,data/ground_truth_seperate/masks/scr_0291.png/Scr_0291__inst000.png,1,scr,scr_0291.png/Scr_0291__inst000.png,2358
data/ground_truth_seperate/images/sta_0250.png/Sta_0250__inst003.jpg,data/ground_truth_seperate/masks/sta_0250.png/Sta_0250__inst003.png,2,sta,sta_0250.png/Sta_0250__inst003.png,430
data/ground_truth_seperate/images/scr_0055.png/Scr_0055__inst000.jpg,data/ground_truth_seperate/masks/scr_0055.png/Scr_0055__inst000.png,1,scr,scr_0055.png/Scr_0055__inst000.png,3386
data/ground_truth_seperate/images/sta_0367.png/Sta_0367__inst001.jpg,data/ground_truth_seperate/masks/sta_0367.png/Sta_0367__inst001.png,2,sta,sta_0367.png/Sta_0367__inst001.png,389
data/ground_truth_seperate/images/scr_0326.png/Scr_0326__inst004.jpg,data/ground_truth_seperate/masks/scr_0326.png/Scr_0326__inst004.png,1,scr,scr_0326.png/Scr_0326__inst004.png,4369
data/ground_truth_seperate/images/scr_0352.png/Scr_0352__inst002.jpg,data/ground_truth_seperate/masks/scr_0352.png/Scr_0352__inst002.png,1,scr,scr_0352.png/Scr_0352__inst002.png,1730
data/ground_truth_seperate/images/scr_0356.png/Scr_0356__inst001.jpg,data/ground_truth_seperate/masks/scr_0356.png/Scr_0356__inst001.png,1,scr,scr_0356.png/Scr_0356__inst001.png,2189
data/ground_truth_seperate/images/scr_0371.png/Scr_0371__inst004.jpg,data/ground_truth_seperate/masks/scr_0371.png/Scr_0371__inst004.png,1,scr,scr_0371.png/Scr_0371__inst004.png,433
data/ground_truth_seperate/images/sta_0145.png/Sta_0145__inst000.jpg,data/ground_truth_seperate/masks/sta_0145.png/Sta_0145__inst000.png,2,sta,sta_0145.png/Sta_0145__inst000.png,582
data/ground_truth_seperate/images/sta_0206.png/Sta_0206__inst000.jpg,data/ground_truth_seperate/masks/sta_0206.png/Sta_0206__inst000.png,2,sta,sta_0206.png/Sta_0206__inst000.png,622
data/ground_truth_seperate/images/scr_0374.png/Scr_0374__inst000.jpg,data/ground_truth_seperate/masks/scr_0374.png/Scr_0374__inst000.png,1,scr,scr_0374.png/Scr_0374__inst000.png,2850
data/ground_truth_seperate/images/scr_0258.png/Scr_0258__inst005.jpg,data/ground_truth_seperate/masks/scr_0258.png/Scr_0258__inst005.png,1,scr,scr_0258.png/Scr_0258__inst005.png,3198
data/ground_truth_seperate/images/scr_0249.png/Scr_0249__inst001.jpg,data/ground_truth_seperate/masks/scr_0249.png/Scr_0249__inst001.png,1,scr,scr_0249.png/Scr_0249__inst001.png,2218
data/ground_truth_seperate/images/oil_0175.png/Oil_0175__inst001.jpg,data/ground_truth_seperate/masks/oil_0175.png/Oil_0175__inst001.png,0,oil,oil_0175.png/Oil_0175__inst001.png,26640
data/ground_truth_seperate/images/sta_0125.png/Sta_0125__inst001.jpg,data/ground_truth_seperate/masks/sta_0125.png/Sta_0125__inst001.png,2,sta,sta_0125.png/Sta_0125__inst001.png,661
data/ground_truth_seperate/images/scr_0215.png/Scr_0215__inst005.jpg,data/ground_truth_seperate/masks/scr_0215.png/Scr_0215__inst005.png,1,scr,scr_0215.png/Scr_0215__inst005.png,3194
data/ground_truth_seperate/images/scr_0060.png/Scr_0060__inst001.jpg,data/ground_truth_seperate/masks/scr_0060.png/Scr_0060__inst001.png,1,scr,scr_0060.png/Scr_0060__inst001.png,2425
data/ground_truth_seperate/images/scr_0257.png/Scr_0257__inst000.jpg,data/ground_truth_seperate/masks/scr_0257.png/Scr_0257__inst000.png,1,scr,scr_0257.png/Scr_0257__inst000.png,4068
data/ground_truth_seperate/images/sta_0281.png/Sta_0281__inst003.jpg,data/ground_truth_seperate/masks/sta_0281.png/Sta_0281__inst003.png,2,sta,sta_0281.png/Sta_0281__inst003.png,298
data/ground_truth_seperate/images/sta_0286.png/Sta_0286__inst002.jpg,data/ground_truth_seperate/masks/sta_0286.png/Sta_0286__inst002.png,2,sta,sta_0286.png/Sta_0286__inst002.png,397
data/ground_truth_seperate/images/sta_0200.png/Sta_0200__inst003.jpg,data/ground_truth_seperate/masks/sta_0200.png/Sta_0200__inst003.png,2,sta,sta_0200.png/Sta_0200__inst003.png,192
data/ground_truth_seperate/images/oil_0374.png/Oil_0374__inst000.jpg,data/ground_truth_seperate/masks/oil_0374.png/Oil_0374__inst000.png,0,oil,oil_0374.png/Oil_0374__inst000.png,42682
data/ground_truth_seperate/images/scr_0255.png/Scr_0255__inst004.jpg,data/ground_truth_seperate/masks/scr_0255.png/Scr_0255__inst004.png,1,scr,scr_0255.png/Scr_0255__inst004.png,3141
data/ground_truth_seperate/images/scr_0164.png/Scr_0164__inst001.jpg,data/ground_truth_seperate/masks/scr_0164.png/Scr_0164__inst001.png,1,scr,scr_0164.png/Scr_0164__inst001.png,3612
data/ground_truth_seperate/images/sta_0119.png/Sta_0119__inst000.jpg,data/ground_truth_seperate/masks/sta_0119.png/Sta_0119__inst000.png,2,sta,sta_0119.png/Sta_0119__inst000.png,422
data/ground_truth_seperate/images/sta_0327.png/Sta_0327__inst005.jpg,data/ground_truth_seperate/masks/sta_0327.png/Sta_0327__inst005.png,2,sta,sta_0327.png/Sta_0327__inst005.png,551
data/ground_truth_seperate/images/scr_0290.png/Scr_0290__inst001.jpg,data/ground_truth_seperate/masks/scr_0290.png/Scr_0290__inst001.png,1,scr,scr_0290.png/Scr_0290__inst001.png,2602
data/ground_truth_seperate/images/scr_0399.png/Scr_0399__inst000.jpg,data/ground_truth_seperate/masks/scr_0399.png/Scr_0399__inst000.png,1,scr,scr_0399.png/Scr_0399__inst000.png,4282
data/ground_truth_seperate/images/scr_0362.png/Scr_0362__inst000.jpg,data/ground_truth_seperate/masks/scr_0362.png/Scr_0362__inst000.png,1,scr,scr_0362.png/Scr_0362__inst000.png,1627
data/ground_truth_seperate/images/sta_0231.png/Sta_0231__inst002.jpg,data/ground_truth_seperate/masks/sta_0231.png/Sta_0231__inst002.png,2,sta,sta_0231.png/Sta_0231__inst002.png,308
data/ground_truth_seperate/images/scr_0002.png/Scr_0002__inst000.jpg,data/ground_truth_seperate/masks/scr_0002.png/Scr_0002__inst000.png,1,scr,scr_0002.png/Scr_0002__inst000.png,2101
data/ground_truth_seperate/images/oil_0326.png/Oil_0326__inst001.jpg,data/ground_truth_seperate/masks/oil_0326.png/Oil_0326__inst001.png,0,oil,oil_0326.png/Oil_0326__inst001.png,19320
data/ground_truth_seperate/images/sta_0045.png/Sta_0045__inst005.jpg,data/ground_truth_seperate/masks/sta_0045.png/Sta_0045__inst005.png,2,sta,sta_0045.png/Sta_0045__inst005.png,401
data/ground_truth_seperate/images/scr_0250.png/Scr_0250__inst000.jpg,data/ground_truth_seperate/masks/scr_0250.png/Scr_0250__inst000.png,1,scr,scr_0250.png/Scr_0250__inst000.png,1614
data/ground_truth_seperate/images/scr_0280.png/Scr_0280__inst002.jpg,data/ground_truth_seperate/masks/scr_0280.png/Scr_0280__inst002.png,1,scr,scr_0280.png/Scr_0280__inst002.png,1185
data/ground_truth_seperate/images/sta_0098.png/Sta_0098__inst003.jpg,data/ground_truth_seperate/masks/sta_0098.png/Sta_0098__inst003.png,2,sta,sta_0098.png/Sta_0098__inst003.png,545
data/ground_truth_seperate/images/scr_0260.png/Scr_0260__inst004.jpg,data/ground_truth_seperate/masks/scr_0260.png/Scr_0260__inst004.png,1,scr,scr_0260.png/Scr_0260__inst004.png,3197
data/ground_truth_seperate/images/oil_0288.png/Oil_0288__inst000.jpg,data/ground_truth_seperate/masks/oil_0288.png/Oil_0288__inst000.png,0,oil,oil_0288.png/Oil_0288__inst000.png,19572
data/ground_truth_seperate/images/oil_0218.png/Oil_0218__inst000.jpg,data/ground_truth_seperate/masks/oil_0218.png/Oil_0218__inst000.png,0,oil,oil_0218.png/Oil_0218__inst000.png,16576
data/ground_truth_seperate/images/scr_0239.png/Scr_0239__inst003.jpg,data/ground_truth_seperate/masks/scr_0239.png/Scr_0239__inst003.png,1,scr,scr_0239.png/Scr_0239__inst003.png,450
data/ground_truth_seperate/images/sta_0388.png/Sta_0388__inst003.jpg,data/ground_truth_seperate/masks/sta_0388.png/Sta_0388__inst003.png,2,sta,sta_0388.png/Sta_0388__inst003.png,618
data/ground_truth_seperate/images/sta_0189.png/Sta_0189__inst002.jpg,data/ground_truth_seperate/masks/sta_0189.png/Sta_0189__inst002.png,2,sta,sta_0189.png/Sta_0189__inst002.png,939
data/ground_truth_seperate/images/oil_0157.png/Oil_0157__inst000.jpg,data/ground_truth_seperate/masks/oil_0157.png/Oil_0157__inst000.png,0,oil,oil_0157.png/Oil_0157__inst000.png,20588
data/ground_truth_seperate/images/scr_0191.png/Scr_0191__inst001.jpg,data/ground_truth_seperate/masks/scr_0191.png/Scr_0191__inst001.png,1,scr,scr_0191.png/Scr_0191__inst001.png,1715
data/ground_truth_seperate/images/scr_0066.png/Scr_0066__inst002.jpg,data/ground_truth_seperate/masks/scr_0066.png/Scr_0066__inst002.png,1,scr,scr_0066.png/Scr_0066__inst002.png,101
data/ground_truth_seperate/images/scr_0312.png/Scr_0312__inst001.jpg,data/ground_truth_seperate/masks/scr_0312.png/Scr_0312__inst001.png,1,scr,scr_0312.png/Scr_0312__inst001.png,3776
data/ground_truth_seperate/images/scr_0303.png/Scr_0303__inst000.jpg,data/ground_truth_seperate/masks/scr_0303.png/Scr_0303__inst000.png,1,scr,scr_0303.png/Scr_0303__inst000.png,3715
data/ground_truth_seperate/images/sta_0020.png/Sta_0020__inst000.jpg,data/ground_truth_seperate/masks/sta_0020.png/Sta_0020__inst000.png,2,sta,sta_0020.png/Sta_0020__inst000.png,411
data/ground_truth_seperate/images/sta_0197.png/Sta_0197__inst002.jpg,data/ground_truth_seperate/masks/sta_0197.png/Sta_0197__inst002.png,2,sta,sta_0197.png/Sta_0197__inst002.png,656
data/ground_truth_seperate/images/scr_0335.png/Scr_0335__inst001.jpg,data/ground_truth_seperate/masks/scr_0335.png/Scr_0335__inst001.png,1,scr,scr_0335.png/Scr_0335__inst001.png,4732
data/ground_truth_seperate/images/sta_0382.png/Sta_0382__inst002.jpg,data/ground_truth_seperate/masks/sta_0382.png/Sta_0382__inst002.png,2,sta,sta_0382.png/Sta_0382__inst002.png,532
data/ground_truth_seperate/images/sta_0250.png/Sta_0250__inst002.jpg,data/ground_truth_seperate/masks/sta_0250.png/Sta_0250__inst002.png,2,sta,sta_0250.png/Sta_0250__inst002.png,384
data/ground_truth_seperate/images/oil_0332.png/Oil_0332__inst001.jpg,data/ground_truth_seperate/masks/oil_0332.png/Oil_0332__inst001.png,0,oil,oil_0332.png/Oil_0332__inst001.png,18315
data/ground_truth_seperate/images/scr_0014.png/Scr_0014__inst001.jpg,data/ground_truth_seperate/masks/scr_0014.png/Scr_0014__inst001.png,1,scr,scr_0014.png/Scr_0014__inst001.png,1803
data/ground_truth_seperate/images/scr_0352.png/Scr_0352__inst000.jpg,data/ground_truth_seperate/masks/scr_0352.png/Scr_0352__inst000.png,1,scr,scr_0352.png/Scr_0352__inst000.png,5816
data/ground_truth_seperate/images/scr_0367.png/Scr_0367__inst002.jpg,data/ground_truth_seperate/masks/scr_0367.png/Scr_0367__inst002.png,1,scr,scr_0367.png/Scr_0367__inst002.png,3106
data/ground_truth_seperate/images/scr_0263.png/Scr_0263__inst007.jpg,data/ground_truth_seperate/masks/scr_0263.png/Scr_0263__inst007.png,1,scr,scr_0263.png/Scr_0263__inst007.png,1120
data/ground_truth_seperate/images/scr_0391.png/Scr_0391__inst001.jpg,data/ground_truth_seperate/masks/scr_0391.png/Scr_0391__inst001.png,1,scr,scr_0391.png/Scr_0391__inst001.png,3549
data/ground_truth_seperate/images/scr_0191.png/Scr_0191__inst002.jpg,data/ground_truth_seperate/masks/scr_0191.png/Scr_0191__inst002.png,1,scr,scr_0191.png/Scr_0191__inst002.png,3217
data/ground_truth_seperate/images/scr_0165.png/Scr_0165__inst000.jpg,data/ground_truth_seperate/masks/scr_0165.png/Scr_0165__inst000.png,1,scr,scr_0165.png/Scr_0165__inst000.png,3370
data/ground_truth_seperate/images/sta_0378.png/Sta_0378__inst002.jpg,data/ground_truth_seperate/masks/sta_0378.png/Sta_0378__inst002.png,2,sta,sta_0378.png/Sta_0378__inst002.png,471
data/ground_truth_seperate/images/scr_0102.png/Scr_0102__inst001.jpg,data/ground_truth_seperate/masks/scr_0102.png/Scr_0102__inst001.png,1,scr,scr_0102.png/Scr_0102__inst001.png,1513
data/ground_truth_seperate/images/scr_0370.png/Scr_0370__inst001.jpg,data/ground_truth_seperate/masks/scr_0370.png/Scr_0370__inst001.png,1,scr,scr_0370.png/Scr_0370__inst001.png,2416
data/ground_truth_seperate/images/scr_0139.png/Scr_0139__inst003.jpg,data/ground_truth_seperate/masks/scr_0139.png/Scr_0139__inst003.png,1,scr,scr_0139.png/Scr_0139__inst003.png,3007
data/ground_truth_seperate/images/scr_0200.png/Scr_0200__inst001.jpg,data/ground_truth_seperate/masks/scr_0200.png/Scr_0200__inst001.png,1,scr,scr_0200.png/Scr_0200__inst001.png,2862
data/ground_truth_seperate/images/oil_0007.png/Oil_0007__inst000.jpg,data/ground_truth_seperate/masks/oil_0007.png/Oil_0007__inst000.png,0,oil,oil_0007.png/Oil_0007__inst000.png,77141
data/ground_truth_seperate/images/scr_0229.png/Scr_0229__inst003.jpg,data/ground_truth_seperate/masks/scr_0229.png/Scr_0229__inst003.png,1,scr,scr_0229.png/Scr_0229__inst003.png,508
data/ground_truth_seperate/images/sta_0104.png/Sta_0104__inst000.jpg,data/ground_truth_seperate/masks/sta_0104.png/Sta_0104__inst000.png,2,sta,sta_0104.png/Sta_0104__inst000.png,826
data/ground_truth_seperate/images/scr_0216.png/Scr_0216__inst000.jpg,data/ground_truth_seperate/masks/scr_0216.png/Scr_0216__inst000.png,1,scr,scr_0216.png/Scr_0216__inst000.png,984
data/ground_truth_seperate/images/scr_0228.png/Scr_0228__inst000.jpg,data/ground_truth_seperate/masks/scr_0228.png/Scr_0228__inst000.png,1,scr,scr_0228.png/Scr_0228__inst000.png,1531
data/ground_truth_seperate/images/oil_0209.png/Oil_0209__inst000.jpg,data/ground_truth_seperate/masks/oil_0209.png/Oil_0209__inst000.png,0,oil,oil_0209.png/Oil_0209__inst000.png,16790
